Length,Keywords,KeywordsFreq,InSpcChars,InComment,InWildcards,InEscape,SpcCharsFreq,unionStr,errorBaseStr,boolStr,timeBaseStr,InParam,InEncoding,errorMess,storedProc,unusualChars,hasSubquery,hasMulquery,conditionStm,hasUnusualContent,binaryDataFeature,dbSpecific,httpHeader,Cookies,httpRequest,webRelated,Label
110,4,3.6363636363636362,5,0,0,3,4.545454545454546,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
76,4,5.263157894736842,7,0,0,4,9.210526315789473,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
38,0,0.0,6,0,0,2,15.789473684210526,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
137,4,2.9197080291970803,19,0,1,9,13.86861313868613,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
56,3,5.357142857142857,5,0,0,3,8.928571428571429,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
96,1,1.0416666666666665,8,0,0,0,8.333333333333332,0,0,1,0,0,0,0,0,1.0,0,0,2,1,True,0,0,0,0,0,1
104,4,3.8461538461538463,22,0,2,12,21.153846153846153,0,0,1,1,0,0,0,0,1.0,1,0,0,1,False,0,0,0,0,0,1
70,3,4.285714285714286,7,0,0,5,10.0,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
52,1,1.9230769230769231,6,0,0,2,11.538461538461538,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
154,5,3.2467532467532463,14,0,0,6,9.090909090909092,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
197,2,1.015228426395939,23,0,1,4,12.18274111675127,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
36,2,5.555555555555555,3,0,1,0,11.11111111111111,0,0,1,0,0,0,0,0,1.0,0,0,0,1,False,0,0,0,0,0,1
36,3,8.333333333333332,4,0,0,3,11.11111111111111,1,0,1,0,0,0,0,0,1.0,0,0,0,1,False,0,0,0,0,0,1
89,4,4.49438202247191,6,0,0,3,6.741573033707865,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
96,2,2.083333333333333,10,0,0,3,10.416666666666668,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
185,3,1.6216216216216217,24,0,2,8,12.972972972972974,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
275,4,1.4545454545454546,28,0,2,3,10.909090909090908,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
63,2,3.1746031746031744,7,0,0,4,11.11111111111111,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
67,2,2.9850746268656714,8,0,0,4,11.940298507462686,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
366,4,1.092896174863388,37,0,2,2,10.655737704918032,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
59,3,5.084745762711865,7,0,1,4,11.864406779661017,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
141,1,0.7092198581560284,17,0,2,4,13.47517730496454,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
174,5,2.8735632183908044,20,0,5,10,14.367816091954023,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
133,3,2.2556390977443606,19,0,0,7,14.285714285714285,0,0,1,0,0,1,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
348,3,0.8620689655172413,42,0,2,6,12.068965517241379,0,0,1,0,0,0,0,0,1.0,0,0,2,1,True,0,0,0,0,0,1
39,1,2.564102564102564,3,0,0,1,7.6923076923076925,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
47,1,2.127659574468085,8,0,0,4,17.02127659574468,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
171,4,2.3391812865497075,22,0,2,8,12.865497076023392,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
39,1,2.564102564102564,4,0,0,1,10.256410256410255,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
263,7,2.6615969581749046,24,0,2,2,9.885931558935361,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
382,4,1.0471204188481675,43,0,0,6,11.2565445026178,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
294,7,2.380952380952381,27,0,0,3,9.183673469387756,1,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
33,1,3.0303030303030303,1,0,0,0,3.0303030303030303,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
390,5,1.282051282051282,40,0,3,4,11.025641025641026,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
204,4,1.9607843137254901,21,0,0,2,10.294117647058822,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
105,4,3.8095238095238098,8,0,0,5,7.6190476190476195,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
151,4,2.6490066225165565,14,0,0,2,9.271523178807946,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
167,5,2.9940119760479043,15,0,0,3,8.982035928143713,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
68,2,2.941176470588235,6,0,0,0,8.823529411764707,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
197,2,1.015228426395939,22,0,1,3,11.6751269035533,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
403,4,0.9925558312655087,45,0,0,2,11.166253101736972,0,0,1,0,0,0,0,0,1.0,0,0,2,1,True,0,0,0,0,0,1
87,2,2.2988505747126435,20,0,2,12,22.988505747126435,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
135,3,2.2222222222222223,16,0,0,4,11.851851851851853,0,0,1,0,0,1,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
60,2,3.3333333333333335,11,0,1,5,18.333333333333332,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
129,4,3.10077519379845,13,0,0,5,10.077519379844961,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
167,4,2.3952095808383236,12,0,5,3,10.179640718562874,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
117,5,4.273504273504273,13,0,0,1,11.11111111111111,0,0,1,1,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
78,3,3.8461538461538463,7,0,1,5,8.974358974358974,1,0,1,0,0,0,0,0,1.0,0,0,0,1,False,0,0,0,0,0,1
130,3,2.307692307692308,8,0,5,2,10.0,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
214,4,1.8691588785046727,12,0,0,4,5.607476635514018,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
130,4,3.076923076923077,12,0,1,2,10.0,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
58,4,6.896551724137931,4,0,0,3,6.896551724137931,1,0,1,0,0,0,0,0,1.0,0,0,0,1,False,0,0,0,0,0,1
32,1,3.125,5,0,0,4,15.625,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
115,2,1.7391304347826086,9,0,0,0,7.82608695652174,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
180,3,1.6666666666666667,8,0,0,2,4.444444444444445,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
50,1,2.0,7,0,1,4,16.0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
366,4,1.092896174863388,38,0,2,2,10.92896174863388,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
128,3,2.34375,13,0,5,8,14.0625,0,0,1,0,0,0,0,0,1.0,1,0,0,1,False,0,0,0,0,0,1
149,3,2.013422818791946,21,0,3,9,15.436241610738255,0,0,1,0,0,0,0,0,1.0,1,0,0,1,False,0,0,0,0,0,1
98,4,4.081632653061225,4,0,0,2,4.081632653061225,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
128,2,1.5625,13,0,0,3,10.15625,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
294,7,2.380952380952381,34,0,2,10,12.244897959183673,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
56,3,5.357142857142857,5,0,0,3,8.928571428571429,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
58,4,6.896551724137931,8,0,0,4,13.793103448275861,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
66,1,1.5151515151515151,7,0,0,0,10.606060606060606,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
30,1,3.3333333333333335,2,0,0,0,6.666666666666667,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
108,3,2.7777777777777777,15,0,1,6,14.814814814814813,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
412,6,1.4563106796116505,45,0,0,6,10.922330097087379,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
141,3,2.127659574468085,23,0,2,16,16.312056737588655,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
126,5,3.968253968253968,12,0,0,8,9.523809523809524,0,0,1,0,0,0,0,0,1.0,1,0,0,1,False,0,0,0,0,0,1
31,1,3.225806451612903,3,0,0,1,9.67741935483871,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
45,2,4.444444444444445,5,0,0,3,11.11111111111111,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
185,4,2.1621621621621623,15,0,5,6,10.81081081081081,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
63,2,3.1746031746031744,9,0,0,4,14.285714285714285,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
68,3,4.411764705882353,8,0,0,4,11.76470588235294,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
64,1,1.5625,13,0,2,6,20.3125,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
31,1,3.225806451612903,3,0,0,1,9.67741935483871,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
187,2,1.06951871657754,27,0,2,10,15.508021390374333,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
45,2,4.444444444444445,5,0,0,3,11.11111111111111,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
66,3,4.545454545454546,3,0,0,3,4.545454545454546,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
93,4,4.301075268817205,15,0,1,4,16.129032258064516,0,0,1,1,0,0,0,0,1.0,1,0,0,1,False,0,0,0,0,0,1
288,5,1.7361111111111112,30,0,2,5,11.11111111111111,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
110,4,3.6363636363636362,7,0,0,3,6.363636363636363,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
88,4,4.545454545454546,5,0,0,3,5.681818181818182,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
28,1,3.571428571428571,1,0,0,0,3.571428571428571,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
229,4,1.7467248908296942,15,0,0,2,6.550218340611353,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
125,3,2.4,12,0,6,6,13.600000000000001,0,0,1,0,0,0,0,0,1.0,1,0,0,1,False,0,0,0,0,0,1
172,4,2.3255813953488373,16,0,0,3,9.30232558139535,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
46,1,2.1739130434782608,4,0,0,1,8.695652173913043,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
137,3,2.18978102189781,11,0,1,4,8.02919708029197,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
64,3,4.6875,3,0,0,2,4.6875,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
115,4,3.4782608695652173,7,0,0,5,6.086956521739131,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
64,3,4.6875,15,0,1,9,23.4375,0,0,1,1,0,0,0,0,1.0,0,0,0,1,False,0,0,0,0,0,1
71,2,2.8169014084507045,9,0,1,6,14.084507042253522,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
99,4,4.040404040404041,12,0,1,4,13.131313131313133,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
71,2,2.8169014084507045,16,0,3,12,23.943661971830984,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
124,3,2.4193548387096775,10,0,1,2,8.870967741935484,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
121,3,2.479338842975207,17,0,0,7,14.049586776859504,0,0,1,0,0,1,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
131,3,2.2900763358778624,8,0,5,2,9.923664122137405,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
27,1,3.7037037037037033,2,0,0,1,7.4074074074074066,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
68,2,2.941176470588235,4,0,0,0,5.88235294117647,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
288,7,2.430555555555556,36,0,4,12,13.194444444444445,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
280,3,1.0714285714285714,28,0,2,2,10.714285714285714,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
108,3,2.7777777777777777,15,0,1,6,14.814814814814813,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
370,3,0.8108108108108109,48,0,0,10,12.972972972972974,0,0,1,0,0,0,0,0,1.0,0,0,2,1,True,0,0,0,0,0,1
45,1,2.2222222222222223,3,0,0,0,6.666666666666667,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
67,3,4.477611940298507,7,0,0,0,10.44776119402985,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
68,3,4.411764705882353,4,0,0,2,5.88235294117647,1,0,1,0,0,0,0,0,1.0,0,0,0,1,False,0,0,0,0,0,1
38,0,0.0,6,0,0,2,15.789473684210526,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
65,3,4.615384615384616,7,0,1,5,10.76923076923077,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
167,4,2.3952095808383236,12,0,5,3,10.179640718562874,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
80,3,3.75,5,0,0,3,6.25,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
94,4,4.25531914893617,8,0,0,5,8.51063829787234,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
113,4,3.5398230088495577,7,0,0,4,6.1946902654867255,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
117,4,3.418803418803419,6,0,0,3,5.128205128205128,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
215,3,1.3953488372093024,20,0,0,6,9.30232558139535,0,0,1,0,0,0,0,0,1.0,0,0,2,1,True,0,0,0,0,0,1
59,3,5.084745762711865,7,0,0,4,11.864406779661017,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
155,5,3.225806451612903,14,0,0,3,9.032258064516128,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
182,5,2.7472527472527473,15,0,0,6,8.241758241758241,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
130,5,3.8461538461538463,21,0,1,10,16.923076923076923,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
140,5,3.571428571428571,9,0,2,0,7.857142857142857,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
150,1,0.6666666666666667,15,0,0,2,10.0,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
63,2,3.1746031746031744,7,0,0,2,11.11111111111111,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
95,4,4.2105263157894735,5,0,0,2,5.263157894736842,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
53,2,3.7735849056603774,7,0,0,6,13.20754716981132,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
63,3,4.761904761904762,6,0,0,3,9.523809523809524,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
140,5,3.571428571428571,9,0,2,0,7.857142857142857,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
109,4,3.669724770642202,5,0,0,3,4.587155963302752,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
49,3,6.122448979591836,7,0,1,4,14.285714285714285,1,0,1,0,0,0,0,0,1.0,0,0,0,1,False,0,0,0,0,0,1
84,4,4.761904761904762,5,0,0,2,5.952380952380952,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
40,2,5.0,9,0,0,8,22.5,0,0,1,0,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
61,2,3.278688524590164,8,0,0,4,13.114754098360656,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
97,4,4.123711340206185,12,0,0,0,12.371134020618557,0,0,1,1,0,0,0,0,1.0,1,0,0,1,False,0,0,0,0,0,1
163,3,1.8404907975460123,25,0,0,8,15.337423312883436,0,0,1,0,0,1,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
49,3,6.122448979591836,6,0,0,4,12.244897959183673,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
40,1,2.5,8,0,1,5,20.0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
165,5,3.0303030303030303,13,0,0,4,7.878787878787878,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
56,2,3.571428571428571,10,0,1,6,17.857142857142858,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
83,2,2.4096385542168677,9,0,0,4,10.843373493975903,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
144,3,2.083333333333333,13,0,5,4,12.5,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
81,4,4.938271604938271,5,0,0,2,6.172839506172839,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
57,3,5.263157894736842,7,0,0,3,12.280701754385964,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
88,2,2.272727272727273,8,0,0,2,9.090909090909092,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
52,3,5.769230769230769,6,0,0,4,11.538461538461538,1,0,1,0,0,0,0,0,1.0,0,0,0,1,False,0,0,0,0,0,1
273,6,2.197802197802198,31,0,0,10,11.355311355311356,0,0,1,0,0,0,0,0,1.0,1,0,1,1,True,0,0,0,0,0,1
137,3,2.18978102189781,10,0,0,0,7.2992700729927,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
51,3,5.88235294117647,4,0,0,3,7.8431372549019605,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
205,4,1.951219512195122,10,0,0,2,4.878048780487805,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
38,1,2.631578947368421,2,0,0,0,5.263157894736842,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
64,2,3.125,6,0,0,1,9.375,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
319,8,2.507836990595611,29,0,0,3,9.090909090909092,1,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
76,3,3.9473684210526314,9,0,0,6,11.842105263157894,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
33,1,3.0303030303030303,6,0,1,5,18.181818181818183,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
90,5,5.555555555555555,7,0,1,1,8.88888888888889,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
53,3,5.660377358490567,9,0,1,4,16.9811320754717,0,0,1,1,0,0,0,0,1.0,0,0,0,1,False,0,0,0,0,0,1
115,2,1.7391304347826086,9,0,0,0,7.82608695652174,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
23,1,4.3478260869565215,1,0,0,0,4.3478260869565215,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
39,3,7.6923076923076925,2,0,0,1,5.128205128205128,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
39,2,5.128205128205128,6,0,0,1,15.384615384615385,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
123,4,3.2520325203252036,8,0,0,2,6.504065040650407,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
29,2,6.896551724137931,3,0,0,0,10.344827586206897,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
146,3,2.054794520547945,23,0,1,10,16.43835616438356,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
377,4,1.0610079575596816,47,0,2,8,12.46684350132626,0,0,1,0,0,0,0,0,1.0,0,0,2,1,True,0,0,0,0,0,1
279,4,1.4336917562724014,30,0,0,6,10.75268817204301,0,0,1,0,0,0,0,0,1.0,1,0,1,1,True,0,0,0,0,0,1
77,4,5.194805194805195,5,0,0,4,6.493506493506493,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
167,4,2.3952095808383236,18,0,0,6,10.778443113772456,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
151,4,2.6490066225165565,11,0,5,2,10.596026490066226,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
36,1,2.7777777777777777,7,0,0,4,19.444444444444446,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
140,5,3.571428571428571,9,0,2,0,7.857142857142857,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
50,3,6.0,7,0,0,4,14.000000000000002,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
47,3,6.382978723404255,4,0,0,0,8.51063829787234,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
454,4,0.881057268722467,47,0,0,0,10.352422907488986,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
106,5,4.716981132075472,14,0,0,4,13.20754716981132,0,0,1,1,0,0,0,0,1.0,1,0,0,1,False,0,0,0,0,0,1
138,3,2.1739130434782608,11,0,0,1,7.971014492753622,0,0,1,0,0,0,0,0,1.0,0,0,2,1,True,0,0,0,0,0,1
386,3,0.7772020725388601,41,0,3,4,11.398963730569948,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
340,2,0.5882352941176471,35,0,0,0,10.294117647058822,0,0,1,0,0,0,0,0,1.0,0,0,2,1,True,0,0,0,0,0,1
152,1,0.6578947368421052,22,0,2,10,15.789473684210526,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
34,1,2.941176470588235,6,0,0,4,17.647058823529413,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
58,1,1.7241379310344827,5,0,1,2,10.344827586206897,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
43,2,4.651162790697675,3,0,0,1,6.976744186046512,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
165,3,1.8181818181818181,24,0,2,12,14.545454545454545,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
315,8,2.5396825396825395,33,0,2,6,11.11111111111111,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
309,1,0.3236245954692557,33,0,0,0,10.679611650485436,0,0,1,0,0,0,0,0,1.0,0,0,2,1,True,0,0,0,0,0,1
50,2,4.0,6,0,0,4,12.0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
102,4,3.9215686274509802,5,0,0,4,4.901960784313726,1,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
388,5,1.2886597938144329,49,0,0,10,12.628865979381443,0,0,1,0,0,0,0,0,1.0,0,0,2,1,True,0,0,0,0,0,1
260,3,1.153846153846154,26,0,2,2,10.76923076923077,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
203,3,1.477832512315271,20,0,1,2,10.344827586206897,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
94,2,2.127659574468085,9,0,1,3,10.638297872340425,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
243,2,0.823045267489712,28,0,3,5,12.345679012345679,0,0,1,0,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
46,2,4.3478260869565215,5,0,0,3,10.869565217391305,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
123,5,4.0650406504065035,15,0,0,3,12.195121951219512,0,0,1,1,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
45,2,4.444444444444445,5,0,0,3,11.11111111111111,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
167,3,1.7964071856287425,18,0,2,5,11.976047904191617,0,0,1,0,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
131,4,3.0534351145038165,11,0,0,2,8.396946564885496,0,0,1,0,0,0,0,0,1.0,1,0,0,1,True,0,0,0,0,0,1
376,4,1.0638297872340425,43,0,5,6,12.23404255319149,0,0,1,0,0,0,0,0,1.0,1,0,2,1,True,0,0,0,0,0,1
367,4,1.08991825613079,50,0,2,12,13.623978201634879,0,0,1,0,0,0,0,0,1.0,0,0,2,1,True,0,0,0,0,0,1
